PRODUCT_SKU,PRODUCT_TITLE,BRAND,CATEGORY,STOCK,PRICE,SHIPPING,IMAGES,PRODUCT_DESCRIPTION,PRODUCT_GTIN,HANDLING_DAYS,PRODUCT_LOCATION,KOGAN_FIRST_PRICE
SKU_SB_002_CONF-12 pack,Sobah Beer Finger Lime Cerveza-12 cans-330 ml,Sobah Beer,kogan:34057,300,75,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/o/sobah_finger_limecerveza_product_size_large.png,"The Mexican style brew is light, zesty, tangy and hoppy against a sweet yet nutty backdrop. The finger lime, aka 'gulalung' is an Australian native citrus fruit naturally occurring around Northern NSW and SE QLD throughout Bundjalung Nations lands. The fruit is rich in folate, potassium and Vitamins C & E.<p><strong>Tasting Notes:</strong></p>It's a smashable brew for warm weather or after a sweat session!<p><strong>Beer type:Cerveza</strong></p><p>ABV:0%</p><p>IBU:25</p><p><strong>About the brewery</strong></p><p>Proudly Aboriginal owned and led, Sobah is <strong>Australia's first non-alcoholic craft beer company</strong> run by husband-wife team Clinton and Lozen Schultz. We're based on beautiful Yugambeh country known as the Gold Coast, Queensland.</p>
<p>Sobah is a place with sun and surf where a fresh, crisp drink can be enjoyed without the headache. We're breaking down the stigma of socialising sober. You can enjoy a unique tasting non-alcoholic craft beer when out with mates. Sobah really is the truly social drink.</p>
<p>It is our aim to raise cultural awareness and promote Aboriginal arts, language and history through the Sobah range. We recognise First Nations Peoples of Australia, language groups, origins and the Dreaming. We ethically source our ingredients and knowledge. Maarubaa nginda - thank you.</p>
<p>Brewery Liquor Licence:Not applicable</p>    ",,3,AU,73
SKU_SB_001_CONF-24 pack,Sobah Beer Lemon Aspen Pilsner-24 cans-330 ml,Sobah Beer,kogan:34057,300,118,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/o/sobah_lemon_aspen_pilsner_product_size_large.png,"A light, fruity beer from the grapefruit and lychee flavour notes of the native fruit infused within it. The lemon aspen, naturally occurring in Far North QLD<p><strong>Tasting Notes:</strong></p>Hoppy with good finish. Lingers on the tongue.<p><strong>Beer type:Pilsner</strong></p><p>ABV:0%</p><p>IBU:23</p><p><strong>About the brewery</strong></p><p>Proudly Aboriginal owned and led, Sobah is <strong>Australia's first non-alcoholic craft beer company</strong> run by husband-wife team Clinton and Lozen Schultz. We're based on beautiful Yugambeh country known as the Gold Coast, Queensland.</p>
<p>Sobah is a place with sun and surf where a fresh, crisp drink can be enjoyed without the headache. We're breaking down the stigma of socialising sober. You can enjoy a unique tasting non-alcoholic craft beer when out with mates. Sobah really is the truly social drink.</p>
<p>It is our aim to raise cultural awareness and promote Aboriginal arts, language and history through the Sobah range. We recognise First Nations Peoples of Australia, language groups, origins and the Dreaming. We ethically source our ingredients and knowledge. Maarubaa nginda - thank you.</p><p>Brewery Liquor Licence:Not applicable</p>    ",,3,AU,115
SKU_SB_001_CONF-12 pack,Sobah Beer Lemon Aspen Pilsner-12 cans-330 ml,Sobah Beer,kogan:34057,300,75,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/o/sobah_lemon_aspen_pilsner_product_size_large.png,"A light, fruity beer from the grapefruit and lychee flavour notes of the native fruit infused within it. The lemon aspen, naturally occurring in Far North QLD<p><strong>Tasting Notes:</strong></p>Hoppy with good finish. Lingers on the tongue.<p><strong>Beer type:Pilsner</strong></p><p>ABV:0%</p><p>IBU:23</p><p><strong>About the brewery</strong></p><p>Proudly Aboriginal owned and led, Sobah is <strong>Australia's first non-alcoholic craft beer company</strong> run by husband-wife team Clinton and Lozen Schultz. We're based on beautiful Yugambeh country known as the Gold Coast, Queensland.</p>
<p>Sobah is a place with sun and surf where a fresh, crisp drink can be enjoyed without the headache. We're breaking down the stigma of socialising sober. You can enjoy a unique tasting non-alcoholic craft beer when out with mates. Sobah really is the truly social drink.</p>
<p>It is our aim to raise cultural awareness and promote Aboriginal arts, language and history through the Sobah range. We recognise First Nations Peoples of Australia, language groups, origins and the Dreaming. We ethically source our ingredients and knowledge. Maarubaa nginda - thank you.</p><p>Brewery Liquor Licence:Not applicable</p>    ",,3,AU,73
SKU_SS_006_CONF-24 pack,Six String Brewing Company Dark Red IPA-24 cans-375 ml,Six String Brewing Company,kogan:34057,300,146,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_006_opt_2_1.jpg,"Loosely based on the West Coast American style Red Ale, our IPA is dangerously flavourful holding itâ€™s 6% ABV well, making it easy to sneak up on you. 
Hops dominate the aroma with a resiny, citrus smell which comes from numerous late hop additions, towards the end of the boil, in the whirlpool as well as dry hopping during fermentation. 
<p><strong>Tasting Notes:</strong></p>The use of caramel and chocolate malts give our beer itâ€™s velvety red colour and creamy off-white head making it mysteriously inviting. <p><strong>Beer type:IPA</strong></p><p>ABV:6%</p><p>IBU:51</p><p><strong>About the brewery</strong></p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.<p>Brewery Liquor Licence:LIQW880014454</p>    ",,3,AU,142
SKU_SS_006_CONF-12 pack,Six String Brewing Company Dark Red IPA-12 cans-375 ml,Six String Brewing Company,kogan:34057,300,96,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_006_opt_1_2.jpg,"Loosely based on the West Coast American style Red Ale, our IPA is dangerously flavourful holding itâ€™s 6% ABV well, making it easy to sneak up on you. 
Hops dominate the aroma with a resiny, citrus smell which comes from numerous late hop additions, towards the end of the boil, in the whirlpool as well as dry hopping during fermentation. 
<p><strong>Tasting Notes:</strong></p>The use of caramel and chocolate malts give our beer itâ€™s velvety red colour and creamy off-white head making it mysteriously inviting. <p><strong>Beer type:IPA</strong></p><p>ABV:6%</p><p>IBU:51</p><p><strong>About the brewery</strong></p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.<p>Brewery Liquor Licence:LIQW880014454</p>    ",,3,AU,94
SKU_SS_005_CONF-24 pack,Six String Brewing Company Pale Ale-24 cans-375 ml,Six String Brewing Company,kogan:34057,300,130,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_005_opt_2_1.jpg,"A hybrid of Australian and American style Pale Ales, which are both renowned for their floral and fruity hop characteristics. 
Our Pale Ale is pale golden in colour with a slight haze, and a long standing white head. It has aromas of passionfruit, mangoâ€™s and citrus fruits coming from the use of Australian and American hops. The aroma is fundamental to the success of the style. The beer has a clean taste, coming from the strain of yeast used, with flavours leaning somewhat towards the hop flavour over the malts. 
<p><strong>Tasting Notes:</strong></p>Medium to light bodied with a moderate carbonation and a smooth refreshing dry finish makes this a desirable and pleasant drinking beer. <p><strong>Beer type:Pale Ale</strong></p><p>ABV:4.8%</p><p>IBU:30</p><p><strong>About the brewery</strong></p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.<p>Brewery Liquor Licence:LIQW880014454</p>    ",,3,AU,127
SKU_SS_005_CONF-12 pack,Six String Brewing Company Pale Ale-12 cans-375 ml,Six String Brewing Company,kogan:34057,300,86,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_005_opt_1_2.jpg,"A hybrid of Australian and American style Pale Ales, which are both renowned for their floral and fruity hop characteristics. 
Our Pale Ale is pale golden in colour with a slight haze, and a long standing white head. It has aromas of passionfruit, mangoâ€™s and citrus fruits coming from the use of Australian and American hops. The aroma is fundamental to the success of the style. The beer has a clean taste, coming from the strain of yeast used, with flavours leaning somewhat towards the hop flavour over the malts. 
<p><strong>Tasting Notes:</strong></p>Medium to light bodied with a moderate carbonation and a smooth refreshing dry finish makes this a desirable and pleasant drinking beer. <p><strong>Beer type:Pale Ale</strong></p><p>ABV:4.8%</p><p>IBU:30</p><p><strong>About the brewery</strong></p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.<p>Brewery Liquor Licence:LIQW880014454</p>    ",,3,AU,84
SKU_DD_008_CONF-16 pack,Dad & Daves Brewing Hazy-16 pack-16 cans-375 ml,Dad & Daves Brewing,kogan:34057,0,109,0,https://www.onlycraftbeer.com.au/media/catalog/product/d/d/dd_hazy.png,"Dad & Daveâ€™s deliciously hazy ale bursting with a mango flavour & aroma. It is fermented with fresh mango puree to give this ale a thick & sweet quality that will have you coming back for more. <p><strong>Tasting Notes:</strong></p>Mango flavour & aroma<p><strong>Beer type:Ale</strong></p><p>ABV:7.2%</p><p>IBU:</p><p><strong>About the brewery</strong></p>Itâ€™s a family passion Founded on Sydneyâ€™s Northern Beaches in 2011, Dad & Dave's Brewing is an independently owned and operated family business. Yes - the whole family - Dad, Dave, Mum, Jess, Scott and James! Dad (John) and Dave are qualified brewers who are passionate in making approachable & sessionable craft beer, and have decades of experience in the hospitality industry between them. We focus on using the traditional ingredients of malt, hops, water and yeast, and then combine these with some innovative ingredients and brewing techniques to live up to our motto â€“ â€œWe make beer, delicious beer!â€<p>Brewery Liquor Licence:Liqw880014399</p>    ",,3,AU,106
SKU_DD_007_CONF-16 pack,Dad & Daves Brewing Citra & Mosaic IPA-16 cans-375 ml,Dad & Daves Brewing,kogan:34057,0,146,0,https://www.onlycraftbeer.com.au/media/catalog/product/c/i/citra_mosaic_opt.png,"Dad & Daveâ€™s Citra & Mosaic IPA is double dry hopped, delivering a well-balanced malty-sweet, tropical aroma and guava flavour. Deceptively smooth to drink at an easily sessionable ABV.<p><strong>Tasting Notes:</strong></p>Smooth to drink<p><strong>Beer type:IPA</strong></p><p>ABV:7.2%</p><p>IBU:</p><p><strong>About the brewery</strong></p>Itâ€™s a family passion Founded on Sydneyâ€™s Northern Beaches in 2011, Dad & Dave's Brewing is an independently owned and operated family business. Yes - the whole family - Dad, Dave, Mum, Jess, Scott and James! Dad (John) and Dave are qualified brewers who are passionate in making approachable & sessionable craft beer, and have decades of experience in the hospitality industry between them. We focus on using the traditional ingredients of malt, hops, water and yeast, and then combine these with some innovative ingredients and brewing techniques to live up to our motto â€“ â€œWe make beer, delicious beer!â€<p>Brewery Liquor Licence:Liqw880014399</p>    ",,3,AU,142
SKU_SS_004_CONF-24 pack,Six String Brewing Company TPA (Tropical Pale Ale)-24 cans-375 ml,Six String Brewing Company,kogan:34057,300,121,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_004_opt_2_1.jpg,"Falling in to the category of New Age pale ales, TPA is hoppy beer with fresh hop character led by tropical fruits, Pineapple and passionfruit. The lingering tropical hop and mellow malt flavours are the smooth finish to this Tropical Pale Ale. <p><strong>Tasting Notes:</strong></p>Super refreshing and easy to drink, perfect as a thirst quencher on a hot day. <p><strong>Beer type:Pale Ale</strong></p><p>ABV:4.2%</p><p>IBU:15</p><p><strong>About the brewery</strong></p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.<p>Brewery Liquor Licence:LIQW880014454</p>    ",,3,AU,118
SKU_SS_004_CONF-12 pack,Six String Brewing Company TPA (Tropical Pale Ale)-12 cans-375 ml,Six String Brewing Company,kogan:34057,300,81,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_004_opt_1_2.jpg,"Falling in to the category of New Age pale ales, TPA is hoppy beer with fresh hop character led by tropical fruits, Pineapple and passionfruit. The lingering tropical hop and mellow malt flavours are the smooth finish to this Tropical Pale Ale. <p><strong>Tasting Notes:</strong></p>Super refreshing and easy to drink, perfect as a thirst quencher on a hot day. <p><strong>Beer type:Pale Ale</strong></p><p>ABV:4.2%</p><p>IBU:15</p><p><strong>About the brewery</strong></p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.<p>Brewery Liquor Licence:LIQW880014454</p>    ",,3,AU,79
